"";"KID";"API_NUMBER";"LATITUDE";"LONGITUDE";"well_type"
"17004";1045110302;"15-047-00380-0001";37,8450214;-99,0751106;"swd"
"17005";1045110304;"15-047-10067";37,8430627;-99,0712208;"swd"
"17006";1045110309;"15-057-19016";37,6649808;-99,9166871;"swd"
"17007";1045114531;"15-173-19105";37,8042452;-97,3864301;"swd"
"17008";1045114534;"15-081-20477-0003";37,5066831;-100,9088346;"swd"
"17010";1045116274;"15-055-00040-0001";37,811003;-101,069308;"swd"
"17011";1045116276;"15-075-10121-0002";37,9449324;-101,8231972;"swd"
"17014";1045116487;"15-187-21077-0001";37,4367377;-101,7468709;"swd"
"17015";1045116489;"15-199-20305-0001";38,7025066;-101,9179143;"swd"
"17016";1045116642;"15-035-19082-0002";37,1077573;-97,1385527;"swd"
"17017";1045118561;"15-159-06429-0001";38,4411984;-98,320315;"swd"
"17018";1045118569;"15-083-10066-0001";37,9802069;-99,635812;"swd"
"17019";1045118570;"15-083-10172-0001";37,9765737;-99,6356618;"swd"
"17021";1045118987;"15-077-10127-0001";37,2270931;-98,0718435;"swd"
"17023";1045118990;"15-077-00062-0001";37,2379723;-98,3381097;"swd"
"17026";1045118996;"15-163-20515-0002";39,3799849;-99,2626793;"swd"
"17027";1045119206;"15-079-00136-0001";38,1623073;-97,6114839;"swd"
"17028";1045119207;"15-079-19124";38,1168383;-97,5656876;"swd"
"17029";1045119697;"15-079-00770";38,0612303;-97,496442;"swd"
"17030";1045119698;"15-079-00770-0001";38,0612303;-97,496442;"swd"
"17033";1045119704;"15-079-00944-0001";38,1730156;-97,4621666;"swd"
"17037";1045119709;"15-079-19126-0001";38,1359174;-97,4978301;"swd"
"17038";1045119710;"15-079-20445-0001";38,0231671;-97,662868;"swd"
"17039";1045120065;"15-047-00243-0001";37,9569344;-99,169691;"swd"
"17040";1045120066;"15-173-01848-0001";37,8145726;-97,3767548;"swd"
"17041";1045120067;"15-079-19127";38,0034519;-97,6439733;"swd"
"17042";1045120070;"15-079-00352";37,913441;-97,1991064;"swd"
"17043";1045120071;"15-079-20038-0001";38,0099022;-97,1932427;"swd"
"17044";1045120624;"15-085-20046-0001";39,4325049;-95,9571265;"swd"
"17045";1045120627;"15-131-20089-0003";39,9957744;-95,8002268;"swd"
"17047";1045120825;"15-081-10125-0001";37,4331637;-100,9501686;"swd"
"17048";1045120826;"15-081-10168-0001";37,4222663;-100,9546396;"swd"
"17050";1045120830;"15-083-19008";38,1403637;-99,965797;"swd"
"17051";1045120831;"15-083-20634-0001";38,1000632;-99,730698;"swd"
"17052";1045120840;"15-167-23993-0001";38,7070573;-98,8236774;"swd"
"17053";1045123655;"15-035-02557-0001";37,0949443;-97,0885155;"swd"
"17054";1045123657;"15-047-00017-0002";37,9845321;-99,0504283;"swd"
"17055";1045123658;"15-047-00017-0003";37,9845321;-99,0504283;"swd"
"17056";1045123659;"15-047-00127-0002";37,9844636;-99,0963412;"swd"
"17057";1045123873;"15-047-20133-0001";37,9865288;-99,0424039;"swd"
"17060";1045123880;"15-085-19050-0001";39,4354882;-95,9544247;"swd"
"17061";1045123882;"15-095-01292-0002";37,5217659;-98,2784823;"swd"
"17062";1045123883;"15-101-20081-0001";38,3816308;-100,3710002;"swd"
"17063";1045135929;"15-009-24451-0002";38,322476;-98,5696238;"swd"
"17064";1045135936;"15-185-00423-0001";37,9190777;-98,9225173;"swd"
"17066";1045136956;"15-093-20907-0001";37,9823315;-101,3558183;"swd"
"17067";1045136961;"15-151-19103";37,5159096;-98,8166011;"swd"
"17069";1045136968;"15-195-19054";38,974356;-99,7326042;"swd"
"17070";1045137381;"15-195-19056";38,9836011;-99,6251251;"swd"
"17072";1045140243;"15-095-30000-0001";37,453979;-98,2713897;"swd"
"17073";1045140244;"15-095-30074-0001";37,40118;-98,0733993;"swd"
"17074";1045140245;"15-095-30288-0001";37,4613767;-98,1688438;"swd"
"17075";1045140249;"15-151-10053-0001";37,4857488;-98,8460043;"swd"
"17083";1045140257;"15-095-20812-0001";37,4520302;-98,0457083;"swd"
"17085";1045141089;"15-095-01810-0001";37,4922366;-98,321818;"swd"
"17086";1045141090;"15-095-19117";37,4254683;-98,2104883;"swd"
"17087";1045141091;"15-097-20080-0001";37,7217;-99,5429704;"swd"
"17088";1045141098;"15-095-01493-0001";37,6629258;-97,8780806;"swd"
"17089";1045141108;"15-185-12984-0001";37,9888934;-98,6514478;"swd"
"17090";1045141110;"15-185-19215";37,9868842;-98,6560073;"swd"
"17091";1045141373;"15-009-23524-0001";38,6772181;-98,9642305;"swd"
"17093";1045141377;"15-167-01636-0001";38,9099259;-98,8700052;"swd"
"17094";1045141378;"15-171-20842-0001";38,481991;-100,7612231;"swd"
"17098";1045143156;"15-191-22213-0002";37,2547329;-97,3459506;"swd"
"17105";1045364840;"15-095-20178-0001";37,58488;-97,93347;"swd"
"17108";1045364869;"15-185-32004-0002";37,9522498;-98,4889562;"swd"
"17114";1045367887;"15-151-19107-0001";37,4730901;-98,8508773;"swd"
"17119";1045368299;"15-099-19410-0001";37,1704758;-95,5142069;"swd"
"17122";1045368303;"15-099-30095";37,1804985;-95,5164878;"swd"
"17123";1045368494;"15-175-21827-0002";37,3205745;-101,0104541;"swd"
"17124";1045368750;"15-055-22368-0001";38,1279648;-101,024806;"swd"
"17126";1045368754;"15-099-20778-0001";37,0094381;-95,4779611;"swd"
"17127";1045368890;"15-077-21798-0001";37,2071624;-97,9851937;"swd"
"17130";1045368893;"15-077-21770-0001";37,0367972;-98,1790445;"swd"
"17131";1045368894;"15-077-21781-0001";36,9988023;-98,0922007;"swd"
"17132";1045368895;"15-077-21782-0001";36,9991457;-98,0922046;"swd"
"17133";1045368896;"15-077-21799-0001";37,2071642;-97,9857089;"swd"
"17134";1045368897;"15-077-21910-0001";37,0953112;-97,9892238;"swd"
"17140";1045369066;"15-151-21296-0001";37,7909827;-98,7769661;"swd"
"17153";1045369649;"15-151-00312-0001";37,8071852;-98,8501747;"swd"
"17154";1045369771;"15-163-02690-0002";39,3207306;-99,4298057;"swd"
"17157";1045370076;"15-185-01477-0002";37,9493365;-98,7199732;"swd"
"17158";1045370320;"15-077-21926-0001";37,0957233;-97,9892196;"swd"
"17160";1045370495;"15-185-20055-0001";37,8492336;-98,6883623;"swd"
"17165";1045370625;"15-155-30103-0001";38,075738;-97,7269066;"swd"
"17167";1045383616;"15-155-19162";38,0301508;-97,7956015;"swd"
"17171";1045383786;"15-111-19051";38,1828983;-96,3546729;"swd"
"17172";1045383787;"15-111-20205-0001";38,2552655;-96,3536759;"swd"
"17173";1045383790;"15-159-20814-0001";38,2471965;-98,2189941;"swd"
"17176";1045384152;"15-095-17708-0001";37,6616322;-98,4633676;"swd"
"17177";1045384154;"15-155-19185-0002";38,0638483;-97,7281275;"swd"
"17178";1045384155;"15-155-19183-0002";38,0656461;-97,7304013;"swd"
"17179";1045384156;"15-155-19184";38,0602751;-97,723596;"swd"
"17180";1045384158;"15-155-19185-0001";38,0638483;-97,7281275;"swd"
"17184";1045384367;"15-111-19052";38,2170456;-96,261746;"swd"
"17185";1045384368;"15-111-19052-0001";38,2170456;-96,261746;"swd"
"17186";1045384369;"15-111-19053";38,2080969;-96,2549903;"swd"
"17187";1045384370;"15-111-19053-0001";38,2080969;-96,2549903;"swd"
"17190";1045384373;"15-111-20112-0001";38,1846497;-96,1103596;"swd"
"17191";1045384377;"15-111-19054-0001";38,2197797;-96,2698319;"swd"
"17192";1045384380;"15-173-19106";37,4781127;-97,5430533;"swd"
"17193";1045384511;"15-077-21827-0002";37,065779;-98,2051629;"swd"
"17195";1045384676;"15-111-20239-0001";38,6253653;-96,2573751;"swd"
"17196";1045384682;"15-163-21492-0002";39,5553105;-99,5213442;"swd"
"17199";1045387713;"15-109-20882-0001";38,9720912;-100,9354504;"swd"
"17201";1045390657;"15-113-21145-0001";38,60559;-97,69247;"swd"
"17205";1045400725;"15-155-60005-0001";38,0612373;-97,7155179;"swd"
"17209";1045571782;"15-185-11010-0001";37,9626888;-98,8678858;"swd"
"17213";1045572140;"15-185-12177-0001";37,9661755;-98,8057026;"swd"
"17214";1045573556;"15-163-60002-0002";39,2390293;-99,3875565;"swd"
"17215";1045582221;"15-019-26064-0001";37,1243688;-95,9721789;"swd"
"17216";1045582224;"15-175-20502-0003";37,2406094;-100,7676025;"swd"
"17223";1045617809;"15-163-22524-0001";39,23557;-99,56704;"swd"
"17225";1045618734;"15-155-19191";38,0465836;-97,7316863;"swd"
"17227";1045633321;"15-009-05015-0001";38,6849974;-98,7782415;"swd"
"17228";1045633354;"15-065-20493-0002";39,2720541;-99,8079151;"swd"
"17230";1045633362;"15-113-19300";38,388881;-97,5036404;"swd"
"17231";1045633365;"15-113-19301";38,3789609;-97,5396221;"swd"
"17232";1045633387;"15-155-19193";38,0347836;-97,7304799;"swd"
"17233";1045633388;"15-155-19193-0001";38,0347836;-97,7304799;"swd"
"17234";1045633389;"15-155-19194";38,0820869;-97,7165035;"swd"
"17235";1045633394;"15-155-19197";38,0420583;-97,7282313;"swd"
"17236";1045633430;"15-051-21678-0002";38,8534992;-99,4553321;"swd"
"17239";1045633444;"15-113-01935-0001";38,3052116;-97,7461782;"swd"
"17240";1045633445;"15-113-02002-0001";38,3616561;-97,453108;"swd"
"17241";1045634208;"15-155-30169-0001";37,9860624;-97,7670676;"swd"
"17242";1045634437;"15-009-03326-0002";38,6423969;-98,6624709;"swd"
"17245";1045634444;"15-155-20780-0001";37,993342;-97,7784884;"swd"
"17246";1045638977;"15-127-20429-0001";38,6757859;-96,8547021;"swd"
"17248";1045638980;"15-155-20867-0001";37,9951708;-97,739611;"swd"
"17250";1045638982;"15-155-36972-0001";38,0202583;-97,730439;"swd"
"17252";1045639006;"15-065-01013-0003";39,2607421;-99,6877458;"swd"
"17253";1045639007;"15-065-02950-0002";39,1512303;-99,7572912;"swd"
"17256";1045639027;"15-113-00576-0001";38,1972331;-97,4013586;"swd"
"17260";1045639032;"15-115-00593";38,546042;-96,9825652;"swd"
"17262";1045639035;"15-113-19061-0001";38,5718539;-97,4469645;"swd"
"17265";1045639039;"15-113-19302";38,2870514;-97,6310279;"swd"
"17266";1045639040;"15-115-19329";38,5467499;-96,9934656;"swd"
"17268";1045639042;"15-115-19330";38,4254925;-96,9817642;"swd"
"17269";1045639043;"15-115-19331";38,5087629;-96,9866717;"swd"
"17272";1045639046;"15-113-19302-0001";38,2870514;-97,6310279;"swd"
"17273";1045639047;"15-113-19303";38,2037406;-97,4503246;"swd"
"17275";1045639049;"15-115-00137";38,4216184;-97,1701569;"swd"
"17276";1045639060;"15-131-19008-0001";39,8987337;-95,8434264;"swd"
"17277";1045639061;"15-131-19008-0002";39,8987337;-95,8434264;"swd"
"17278";1045639062;"15-131-19019";39,8478629;-95,8460939;"swd"
"17279";1045639063;"15-115-19333";38,5830142;-97,3679783;"swd"
"17280";1045639064;"15-115-19334";38,1290823;-97,040618;"swd"
"17284";1045639068;"15-115-19336-0001";38,2213994;-97,0082441;"swd"
"17285";1045639069;"15-115-19337";38,5196329;-96,9912382;"swd"
"17286";1045639070;"15-115-19338";38,5340406;-97,0025144;"swd"
"17287";1045639071;"15-115-19339";38,443356;-96,9800923;"swd"
"17288";1045639074;"15-115-19341-0001";38,4216644;-97,0918709;"swd"
"17290";1045639076;"15-115-19342-0001";38,5468381;-96,9551913;"swd"
"17291";1045639077;"15-115-19343";38,457691;-97,0489727;"swd"
"17293";1045639079;"15-115-20477-0001";38,4436363;-97,3545085;"swd"
"17295";1045639089;"15-155-19213";38,0267415;-97,7085708;"swd"
"17298";1045639099;"15-155-19220";38,0205234;-97,7281485;"swd"
"17299";1045639101;"15-155-19222";38,0175157;-97,7248757;"swd"
"17300";1045643276;"15-051-26252-0001";39,0920947;-99,1701761;"swd"
"17302";1045643281;"15-065-30178-0002";39,1627139;-100,1004522;"swd"
"17303";1045643282;"15-073-20699-0002";38,0411412;-95,959939;"swd"
"17304";1045643290;"15-095-19128-0001";37,6302715;-97,875172;"swd"
"17305";1045643308;"15-133-22025-0001";37,6431072;-95,4219362;"swd"
"17307";1045643310;"15-135-20261-0001";38,5059289;-100,0292119;"swd"
"17308";1045643311;"15-135-21280-0001";38,5352553;-99,9384421;"swd"
"17310";1045643313;"15-135-21868-0001";38,6654945;-99,9833712;"swd"
"17313";1045643316;"15-135-23255-0001";38,498464;-100,203887;"swd"
"17315";1045643320;"15-141-20223-0001";39,1897986;-99,0114724;"swd"
"17316";1045643321;"15-145-00212-0001";38,0231121;-99,2781472;"swd"
"17317";1045643322;"15-145-00429-0001";38,2838575;-99,0330215;"swd"
"17318";1045643323;"15-145-00721-0001";38,2820943;-99,0515349;"swd"
"17319";1045643324;"15-145-01002-0001";38,2947831;-99,0468456;"swd"
"17321";1045643326;"15-145-09181-0001";38,1788797;-99,0779833;"swd"
"17323";1045643328;"15-145-19012";38,12136;-98,9591543;"swd"
"17324";1045643329;"15-145-20432-0001";38,2857745;-99,5628604;"swd"
"17326";1045643334;"15-151-20706-0001";37,778487;-98,9801648;"swd"
"17327";1045643335;"15-151-21030-0001";37,7031343;-98,864725;"swd"
"17328";1045643341;"15-163-02679-0002";39,1751385;-99,4851323;"swd"
"17330";1045643356;"15-191-21268-0002";37,07054;-97,22131;"swd"
"17331";1045644465;"15-083-20594-0001";38,0749795;-99,9371994;"swd"
"17332";1045644470;"15-135-24700-0001";38,3443932;-100,2242928;"swd"
"17333";1045648960;"15-155-19225";38,0310053;-97,7350736;"swd"
"17334";1045648964;"15-155-19226";37,9960858;-97,7501261;"swd"
"17341";1045654344;"15-155-00374-0002";38,0511332;-97,7259061;"swd"
"17345";1045654518;"15-155-19220-0001";38,0206058;-97,7281488;"swd"
"17347";1045654520;"15-155-19235";37,9624761;-97,7830969;"swd"
"17348";1045654521;"15-155-19235-0001";37,9624761;-97,7830969;"swd"
"17351";1045654524;"15-155-20016-0001";38,0102859;-97,7453021;"swd"
"17353";1045655810;"15-073-22449-0001";37,997229;-96,1022953;"swd"
"17354";1045656847;"15-155-19189-0001";38,0565623;-97,7281927;"swd"
"17355";1045659926;"15-155-30166-0001";38,0111737;-97,7578423;"swd"
"17357";1045660195;"15-155-19244";38,0029406;-97,7373883;"swd"
"17358";1045662423;"15-159-30252-0001";38,28247;-98,2721;"swd"
"17406";1045664116;"15-179-21418";39,5180422;-100,4220436;"swd"
"17409";1045665412;"15-159-19298-0001";38,3776276;-98,3343893;"swd"
"17410";1045665413;"15-159-19299";38,3667311;-98,3102173;"swd"
"17412";1045665415;"15-159-19300";38,2868714;-97,9315915;"swd"
"17413";1045665416;"15-159-19300-0001";38,2868714;-97,9315915;"swd"
"17414";1045665789;"15-159-19301-0001";38,3068735;-98,3478748;"swd"
"17415";1045665790;"15-159-03034-0001";38,4247593;-98,3389199;"swd"
"17418";1045665793;"15-169-20036-0002";38,71803;-97,46575;"swd"
"17419";1045666331;"15-193-20784-0001";39,1405678;-101,0712302;"swd"
"17420";1045666642;"15-111-19019-0001";38,1847504;-96,1242645;"swd"
"17421";1045666647;"15-155-19232";38,0007666;-97,7446693;"swd"
"17424";1046067182;"15-159-01480-0001";38,2526047;-98,0038118;"swd"
"17425";1046067183;"15-159-30093-0001";38,2933834;-98,2579022;"swd"
"17426";1046069829;"15-159-05978-0001";38,3757361;-98,4417464;"swd"
"17427";1046069830;"15-159-06660-0001";38,3596485;-97,9437965;"swd"
"17428";1046069831;"15-159-19302";38,353917;-98,4347607;"swd"
"17429";1046070154;"15-159-02455-0001";38,375753;-98,4209824;"swd"
"17430";1046070155;"15-159-02920-0001";38,3859357;-98,2273467;"swd"
"17434";1046070159;"15-159-19304-0001";38,3993737;-98,3561669;"swd"
"17436";1046070162;"15-159-20942-0001";38,256327;-97,9593978;"swd"
"17437";1046070163;"15-159-21315-0001";38,4139352;-98,3415073;"swd"
"17440";1046070908;"15-063-20783-0002";38,7309247;-100,1586525;"swd"
"17441";1046070911;"15-159-19306";38,4301981;-98,3342544;"swd"
"17442";1046070912;"15-159-19307";38,4139352;-98,3366552;"swd"
"17443";1046070913;"15-159-19307-0001";38,4139352;-98,3366552;"swd"
"17446";1046071023;"15-095-20991-0002";37,71165;-98,35006;"swd"
"17447";1046071025;"15-159-19314";38,4084348;-98,3226931;"swd"
"17448";1046071031;"15-159-19309";38,24929;-97,9659711;"swd"
"17450";1046071034;"15-159-19311";38,2448568;-97,9582615;"swd"
"17452";1046071036;"15-159-19312";38,3866963;-98,3297205;"swd"
"17454";1046071038;"15-159-19313-0001";38,3374976;-98,453066;"swd"
"17455";1046071238;"15-159-19315";38,4537704;-98,2740334;"swd"
"17457";1046071243;"15-159-01448-0001";38,3048102;-98,4162016;"swd"
"17458";1046071244;"15-159-06080-0001";38,3557157;-98,4474549;"swd"
"17459";1046071245;"15-159-19318";38,3196024;-98,2996002;"swd"
"17462";1046071248;"15-159-19316-0001";38,3484619;-98,448583;"swd"
"17464";1046071250;"15-159-19317-0001";38,3575411;-98,4370591;"swd"
"17465";1046071251;"15-159-19318-0001";38,3196024;-98,2996002;"swd"
"17466";1046071252;"15-159-20159-0001";38,4759575;-98,4556921;"swd"
"17467";1046071253;"15-159-20593-0001";38,339055;-98,16814;"swd"
"17470";1046071458;"15-035-24502-0001";37,2064772;-96,7960509;"swd"
"17471";1046077316;"15-095-20167-0001";37,4165161;-97,9687102;"swd"
"17473";1046077329;"15-159-01718-0001";38,4662982;-98,4372547;"swd"
"17474";1046077330;"15-159-02381-0001";38,3901329;-98,4742134;"swd"
"17477";1046077333;"15-159-06423-0001";38,4411094;-98,3341937;"swd"
"17478";1046077334;"15-159-19319";38,3894592;-98,3038084;"swd"
"17479";1046077336;"15-173-20726-0001";37,8069633;-97,3578926;"swd"
"17487";1046077746;"15-159-03733-0001";38,3002977;-98,4728459;"swd"
"17489";1046077748;"15-159-04091-0001";38,3249444;-98,3747718;"swd"
"17493";1046077752;"15-159-19321";38,3363194;-97,9328683;"swd"
"17494";1046079437;"15-159-00385-0002";38,4627371;-98,3291033;"swd"
"17495";1046079438;"15-159-03382-0001";38,4883656;-98,0338812;"swd"
"17498";1046079441;"15-159-04686-0001";38,312889;-98,4322056;"swd"
"17500";1046079444;"15-159-05212-0001";38,2551261;-97,9535055;"swd"
"17503";1046079447;"15-159-06383-0001";38,4938349;-98,3018381;"swd"
"17504";1046079460;"15-145-00841-0001";38,0615089;-99,2036529;"swd"
"17505";1046080335;"15-159-00214-0001";38,4193559;-98,4326979;"swd"
"17506";1046080336;"15-159-01812-0001";38,5058816;-98,1765116;"swd"
"17508";1046080338;"15-159-05778-0001";38,3930528;-98,3242992;"swd"
"17509";1046080342;"15-159-10030";38,3812349;-98,3840943;"swd"
"17513";1046080346;"15-159-19324-0001";38,5084694;-98,1168396;"swd"
"17516";1046081077;"15-159-03148-0001";38,3085284;-98,4712909;"swd"
"17519";1046081081;"15-159-19325-0001";38,2471226;-98,0332814;"swd"
"17520";1046081082;"15-159-19326";38,4301981;-98,3342544;"swd"
"17521";1046081083;"15-159-19327";38,3322112;-98,3664404;"swd"
"17524";1046081656;"15-067-21345-0002";37,4365458;-101,154314;"swd"
"17525";1046081667;"15-159-19328";38,4238601;-98,3539205;"swd"
"17529";1046081671;"15-159-19330";38,3539254;-98,4231929;"swd"
"17531";1046083243;"15-159-04746-0001";38,292008;-98,4439478;"swd"
"17532";1046083245;"15-159-05575-0001";38,3794437;-98,3274221;"swd"
"17533";1046083248;"15-159-05835-0001";38,3667219;-98,3411786;"swd"
"17538";1046083254;"15-159-19332-0002";38,3376722;-98,35262;"swd"
"17539";1046083255;"15-159-19333";38,5012613;-98,1559535;"swd"
"17544";1046083277;"15-159-19336";38,3957697;-98,3227899;"swd"
"17548";1046083281;"15-159-19338";38,4177259;-98,3435707;"swd"
"17549";1046083282;"15-159-19338-0001";38,4177259;-98,3435707;"swd"
"17550";1046083283;"15-159-19339";38,3593643;-98,4082412;"swd"
"17551";1046083284;"15-159-19339-0001";38,3593643;-98,4082412;"swd"
"17552";1046083285;"15-159-19340";38,3506209;-97,9298483;"swd"
"17554";1046083571;"15-159-01970-0001";38,5065031;-98,2926516;"swd"
"17561";1046085454;"15-051-04002-0001";38,9682228;-99,577283;"swd"
"17567";1046085471;"15-155-19344";38,0987452;-97,8136241;"swd"
"17568";1046085472;"15-155-19345";37,7962214;-98,2808963;"swd"
"17569";1046085473;"15-155-20018-0001";37,8078934;-97,7670341;"swd"
"17572";1046086138;"15-155-00430-0001";37,7733201;-97,7550304;"swd"
"17573";1046086142;"15-155-02044-0001";38,1416579;-98,3473577;"swd"
"17575";1046086144;"15-155-19257-0001";37,8080329;-97,7690984;"swd"
"17577";1046086146;"15-155-19258-0001";37,8081133;-97,7645292;"swd"
"17578";1046086147;"15-155-19258";37,8081133;-97,7645292;"swd"
"17580";1046086557;"15-155-19118-0001";37,7679405;-98,308578;"swd"
"17582";1046087226;"15-081-20716-0001";37,4304849;-100,9081256;"swd"
"17585";1046087964;"15-165-19054";38,5083007;-99,5843074;"swd"
"17586";1046087965;"15-165-19054-0001";38,5083007;-99,5843074;"swd"
"17588";1046087967;"15-165-20465-0001";38,6850485;-99,1217763;"swd"
"17589";1046087968;"15-023-21454";39,8884082;-101,9659335;"swd"
"17590";1046087989;"15-165-30002-0001";38,4955226;-99,167853;"swd"
"17592";1046087991;"15-165-20970-0001";38,6391418;-99,4875333;"swd"
"17593";1046090387;"15-165-01890-0001";38,3954844;-99,5459686;"swd"
"17597";1046090396;"15-165-30141-0001";38,6973926;-99,5143086;"swd"
"17598";1046090399;"15-009-03024-0001";38,6807564;-98,5383474;"swd"
"17601";1046090403;"15-165-01999-0001";38,4174597;-99,5580816;"swd"
"17608";1046092238;"15-165-01876-0001";38,5593279;-99,5849676;"swd"
"17609";1046092242;"15-127-20472-0001";38,65422;-96,86385;"swd"
"17612";1046092245;"15-165-02212-0001";38,4775624;-99,3118781;"swd"
"17613";1046092246;"15-165-19057";38,5684667;-99,5780412;"swd"
"17614";1046092249;"15-165-19059-0001";38,4751115;-99,0556943;"swd"
