"";"KID";"API_NUMBER_SIMPLE";"LATITUDE";"LONGITUDE";"swd_inj_ci"
"21161";1001276314;"15-155-02878";37,99518;-97,7509243;"swd"
"21211";1001276374;"15-155-70783";37,971616;-97,7670527;"inj"
"21212";1001276375;"15-155-70799";37,9725211;-97,7687823;"inj"
"21213";1001276376;"15-155-70784";37,9725197;-97,7704914;"inj"
"21219";1001276382;"15-155-70779";37,97434;-97,7613392;"inj"
"21220";1001276383;"15-155-70795";37,9725271;-97,7613316;"inj"
"21229";1001276392;"15-155-70775";37,9817181;-97,7613711;"inj"
"21245";1001276408;"15-155-70813";37,9688824;-97,7498761;"inj"
"21247";1001276410;"15-155-70811";37,9704837;-97,7523378;"inj"
"21248";1001276414;"15-155-70814";37,9672905;-97,7661594;"inj"
"21258";1001276425;"15-155-70842";37,9598919;-97,770499;"inj"
"21266";1001276434;"15-155-70821";37,9672486;-97,7570254;"inj"
"21267";1001276435;"15-155-70820";37,970498;-97,7570218;"inj"
"21273";1001276441;"15-155-70869";37,9574495;-97,7796519;"swd"
"21305";1001276476;"15-155-70887";37,9594296;-97,7947865;"swd"
"21586";1001276958;"15-155-71191";37,8223056;-97,7623441;"swd"
"21626";1001277012;"15-155-02618";37,7878275;-97,7713163;"swd"
"21766";1001278180;"15-159-20930";38,4691102;-98,3653203;"swd"
"21806";1001278623;"15-159-21380";38,4919151;-98,3225578;"swd"
"21848";1001279207;"15-159-21967";38,24695;-97,95246;"swd"
"21853";1001279353;"15-159-22114";38,2488045;-97,9458916;"swd"
"21891";1001280617;"15-159-01665";38,5171854;-98,4569669;"swd"
"22479";1001281249;"15-159-02549";38,3087207;-97,932538;"swd"
"22636";1001281411;"15-159-02748";38,3067585;-98,3839212;"swd"
"22702";1001281478;"15-159-02868";38,2870251;-98,2717549;"swd"
"22714";1001281491;"15-159-02883";38,3211339;-98,4401827;"swd"
"22727";1001281504;"15-159-02896";38,3066783;-98,4046885;"swd"
"22774";1001281555;"15-159-02959";38,511771;-98,4684124;"swd"
"22821";1001281605;"15-159-03009";38,4485059;-98,3086916;"swd"
"22829";1001281614;"15-159-03019";38,5135904;-98,476495;"swd"
"22855";1001281640;"15-159-03048";38,4175611;-98,3435706;"swd"
"22859";1001281644;"15-159-03052";38,4084762;-98,3227806;"swd"
"22930";1001281719;"15-159-03128";38,3195095;-98,3701696;"swd"
"22947";1001281736;"15-159-03149";38,3049028;-98,4713023;"swd"
"22972";1001281765;"15-159-03182";38,48853;-98,15076;"swd"
"22973";1001281766;"15-159-03183";38,486794;-98,171944;"swd"
"22977";1001281770;"15-159-03187";38,4867434;-98,1650255;"swd"
"22996";1001281789;"15-159-03210";38,40837;-98,37718;"swd"
"23100";1001281900;"15-159-03336";38,3496974;-97,9367521;"swd"
"23189";1001282018;"15-159-03466";38,3525872;-98,3926306;"swd"
"23235";1001282065;"15-159-03521";38,3542237;-97,9390634;"swd"
"23254";1001282084;"15-159-03543";38,3830679;-98,4118051;"swd"
"23257";1001282087;"15-159-03546";38,3740397;-98,3066947;"swd"
"23265";1001282095;"15-159-03554";38,3830394;-98,3909533;"swd"
"23301";1001282132;"15-159-03593";38,3303973;-98,3678682;"swd"
"23352";1001282188;"15-159-03657";38,26682;-98,11094;"swd"
"23398";1001282237;"15-159-03714";38,3939622;-98,3078839;"swd"
"23413";1001282252;"15-159-03730";38,3394702;-98,3625181;"swd"
"23419";1001282260;"15-159-03741";38,4541132;-98,1627481;"swd"
"23425";1001282266;"15-159-03749";38,4900314;-98,4765158;"swd"
"23434";1001282275;"15-159-03759";38,39433;-98,30792;"swd"
"24015";1001282869;"15-159-04393";38,268733;-97,9271395;"swd"
"24101";1001282962;"15-159-70012";38,2992617;-98,4369046;"swd"
"24266";1001283128;"15-159-04665";38,3266106;-98,4552655;"swd"
"24395";1001283265;"15-159-04812";38,3422226;-98,3621129;"swd"
"24413";1001283283;"15-159-72548";38,3195733;-98,3526337;"swd"
"24471";1001283343;"15-159-04893";38,31056;-98,30187;"swd"
"24484";1001283358;"15-159-04908";38,3172439;-98,3082962;"swd"
"24552";1001283426;"15-159-04978";38,2977969;-98,3632973;"swd"
"24635";1001283510;"15-159-05066";38,3360173;-97,9299775;"swd"
"25074";1001283971;"15-159-71400";38,3794484;-98,3251812;"swd"
"25242";1001284141;"15-159-05760";38,397594;-98,3067055;"swd"
"25276";1001284176;"15-159-05796";38,394857;-98,3665419;"swd"
"25366";1001284271;"15-159-05901";38,3993876;-98,3725976;"swd"
"25448";1001284363;"15-159-05997";38,36378;-98,47404;"swd"
"25549";1001284476;"15-159-06113";38,3521059;-98,4324605;"swd"
"25585";1001284512;"15-159-72039";38,3539254;-98,4232504;"swd"
"25629";1001284557;"15-159-06199";38,4721881;-98,1351097;"swd"
"25756";1001284699;"15-159-06348";38,470381;-98,1581338;"swd"
"25802";1001284746;"15-159-06396";38,4918643;-98,3318463;"swd"
"25887";1001284832;"15-159-06491";38,5061688;-98,4395394;"swd"
"26222";1001285309;"15-159-35579";38,3132259;-98,3468533;"swd"
"26374";1001286264;"15-163-20726";39,1525886;-99,5361197;"swd"
"26395";1001286975;"15-163-21445";39,2309291;-99,2622283;"swd"
"26419";1001287350;"15-163-21831";39,3190195;-99,2514924;"swd"
"26447";1001287668;"15-163-22153";39,4468863;-99,2734664;"swd"
"26507";1001288327;"15-163-22816";39,1500821;-99,4008875;"inj"
"26528";1001288999;"15-163-30335";39,2132524;-99,1877399;"inj"
"26792";1001289477;"15-163-19016";39,1446583;-99,1640932;"inj"
"26857";1001289633;"15-163-02612";39,1454539;-99,3700022;"swd"
"26890";1001289700;"15-163-02614";39,2170021;-99,4713049;"swd"
"26986";1001289831;"15-163-02686";39,1823921;-99,485763;"swd"
"27009";1001289859;"15-163-02680";39,1641832;-99,489664;"swd"
"27174";1001290115;"15-163-03315";39,197072;-99,5504936;"swd"
"27221";1001290165;"15-163-03645";39,2005896;-99,5224107;"swd"
"27264";1001290232;"15-163-03250";39,182221;-99,5014305;"swd"
"27293";1001290267;"15-163-19441";39,1825705;-99,5267486;"swd"
"27326";1001290302;"15-163-04095";39,1807599;-99,5457297;"swd"
"27353";1001290369;"15-163-03255";39,1725675;-99,5166403;"swd"
"27537";1001290801;"15-163-19164";39,447815;-99,5910228;"swd"
"27571";1001290883;"15-163-02654";39,3173266;-99,091962;"inj"
"27575";1001290887;"15-163-19019";39,307558;-99,0852369;"inj"
"27851";1001291512;"15-163-02832";39,285384;-99,0689371;"inj"
"27973";1001291685;"15-163-02837";39,3042393;-99,1866839;"swd"
"28079";1001291880;"15-163-03235";39,2242409;-99,2152822;"swd"
"28139";1001291994;"15-163-03471";39,2734646;-99,3596935;"swd"
"28246";1001292178;"15-163-04178";39,3062091;-99,4083215;"swd"
"28306";1001292282;"15-163-02867";39,2880408;-99,4289415;"swd"
"28332";1001292317;"15-163-03674";39,2800371;-99,391892;"swd"
"28347";1001292337;"15-163-02815";39,2777085;-99,4106652;"swd"
"28521";1001293002;"15-165-20407";38,3569526;-99,5474563;"swd"
"28544";1001293505;"15-165-20916";38,3643839;-99,466529;"swd"
"28611";1001294501;"15-165-19058";38,6889313;-99,3448553;"swd"
"28825";1001294896;"15-165-01878";38,4608619;-99,0983674;"swd"
"28988";1001295272;"15-167-04596";38,8228754;-98,7946898;"inj"
"29104";1001295734;"15-167-04793";38,9917465;-99,014247;"swd"
"29111";1001295784;"15-167-04935";38,8263173;-98,9573907;"swd"
"29153";1001295967;"15-167-20240";38,8230043;-98,6285069;"swd"
"29260";1001296301;"15-167-21056";38,7140353;-98,9485069;"swd"
"29286";1001296381;"15-167-05520";38,8363384;-98,9618906;"swd"
"29290";1001296393;"15-167-70728";38,9817533;-99,0316889;"swd"
"29349";1001296646;"15-167-08243";38,8155298;-98,9481678;"swd"
"29373";1001296719;"15-167-05065";38,9835788;-99,0016091;"inj"
"29393";1001296808;"15-167-04034";38,8507177;-98,9896154;"swd"
"29449";1001297009;"15-167-06177";39,0685476;-99,0064406;"swd"
"29501";1001297327;"15-167-70588";39,0162563;-99,0226921;"swd"
"29530";1001297484;"15-167-22626";38,8810765;-98,9039213;"swd"
"29579";1001297729;"15-167-05008";38,8711806;-98,9931493;"inj"
"29617";1001297958;"15-167-03876";39,0553675;-98,9579524;"swd"
"29626";1001298000;"15-167-02508";38,8120034;-98,7875816;"swd"
"29684";1001298297;"15-167-20676";38,8064084;-98,9644555;"swd"
"29728";1001298436;"15-167-30363";38,8084648;-98,9309121;"swd"
"29735";1001298460;"15-167-04598";38,8301545;-98,8208041;"inj"
"29819";1001298720;"15-167-02060";38,9565575;-98,9338915;"inj"
"29853";1001298848;"15-167-05003";38,9808553;-99,0005267;"inj"
"29854";1001298851;"15-167-04413";38,9609441;-98,9333488;"swd"
"29873";1001298944;"15-167-03887";38,9151079;-99,0123276;"swd"
"29899";1001299035;"15-167-05043";38,8301573;-98,8167542;"inj"
"29936";1001299186;"15-167-05007";38,8736519;-98,9941106;"inj"
"29973";1001299352;"15-167-06379";38,9082654;-98,8738762;"swd"
"29981";1001299371;"15-167-72739";38,8644166;-98,9663923;"inj"
"30021";1001299470;"15-167-04790";39,0153224;-99,022483;"swd"
"30022";1001299471;"15-167-01830";39,0026314;-99,0211331;"swd"
"30060";1001299532;"15-167-04376";38,9025728;-98,8549211;"swd"
"30090";1001299567;"15-167-70994";38,891919;-98,8877746;"swd"
"30107";1001299592;"15-167-04808";38,8719602;-98,9131492;"swd"
"30130";1001299636;"15-167-04590";38,8747295;-99,0115565;"inj"
"30135";1001299656;"15-167-04517";38,8123501;-98,6795593;"swd"
"30163";1001299703;"15-167-05013";38,8283522;-98,7947119;"inj"
"30181";1001299728;"15-167-05014";38,8355959;-98,8097616;"inj"
"30233";1001299810;"15-167-02377";38,8147083;-98,7283924;"swd"
"30237";1001299814;"15-167-02387";38,8047019;-98,7075472;"swd"
"30242";1001299820;"15-167-03946";38,801084;-98,7122071;"swd"
"30245";1001299823;"15-167-02390";38,7992712;-98,7122206;"swd"
"30294";1001299901;"15-167-03950";38,8102401;-98,7689893;"swd"
"30348";1001299985;"15-167-02635";38,8527758;-98,8474133;"inj"
"30381";1001300041;"15-167-04832";38,8137898;-98,9157536;"swd"
"30426";1001300111;"15-167-07142";38,7894456;-98,8257132;"swd"
"30461";1001300155;"15-167-08270";38,8028874;-98,9414014;"swd"
"30717";1001300441;"15-167-03449";38,7212061;-98,7483734;"swd"
"30729";1001300454;"15-167-03479";38,7085799;-98,7647047;"swd"
"30875";1001300612;"15-167-03837";38,7485161;-98,7775477;"swd"
"30904";1001300673;"15-167-01003";38,8800127;-98,9824294;"swd"
"30972";1001300773;"15-167-02648";38,8283323;-98,8324185;"inj"
"30978";1001300785;"15-167-91302";38,8543332;-98,9907477;"swd"
"31022";1001300837;"15-167-04090";38,7213023;-98,6557055;"swd"
"31024";1001300839;"15-167-04092";38,7167619;-98,6658018;"swd"
"31036";1001300851;"15-167-04105";38,7157498;-98,6998291;"swd"
"31039";1001300854;"15-167-04108";38,699562;-98,6375054;"swd"
"31056";1001300871;"15-167-04127";38,7650488;-98,8165351;"swd"
"31067";1001300882;"15-167-04139";38,7449587;-98,7559796;"swd"
"31070";1001300885;"15-167-04143";38,7448825;-98,7561854;"swd"
"31076";1001300891;"15-167-04149";38,7521323;-98,8051652;"swd"
"31079";1001300894;"15-167-04152";38,7358257;-98,6483527;"swd"
"31089";1001300904;"15-167-38074";38,8902411;-98,9614497;"inj"
"31092";1001300907;"15-167-04169";38,7249926;-98,7621804;"swd"
"31095";1001300910;"15-167-04172";38,7067742;-98,8069164;"swd"
"31150";1001301012;"15-167-04287";38,7086116;-98,8621691;"swd"
"31202";1001301089;"15-167-04374";38,7556974;-98,8679153;"swd"
"31216";1001301113;"15-167-04405";38,750203;-98,7062837;"swd"
"31231";1001301140;"15-167-04434";38,752322;-98,8334001;"swd"
"31232";1001301141;"15-167-04435";38,7429603;-98,843993;"swd"
"31233";1001301142;"15-167-04436";38,7465079;-98,8515044;"swd"
"31241";1001301154;"15-167-04449";38,738449;-98,8019531;"swd"
"31262";1001301178;"15-167-04481";38,8697582;-98,9744415;"inj"
"31268";1001301184;"15-167-04476";38,8635364;-98,979175;"inj"
"31280";1001301199;"15-167-04502";38,7702623;-98,8512172;"inj"
"31281";1001301200;"15-167-04503";38,7577014;-98,8286646;"inj"
"31308";1001301246;"15-167-04553";38,7353186;-98,7929385;"swd"
"31366";1001301325;"15-167-01831";39,0053507;-99,0211734;"swd"
"31419";1001301402;"15-167-04875";38,7011962;-98,7000853;"swd"
"31421";1001301405;"15-167-04879";38,7057582;-98,677971;"swd"
"31458";1001301445;"15-167-04927";38,7010537;-98,8156716;"swd"
"31459";1001301446;"15-167-04928";38,7018078;-98,817325;"swd"
"31460";1001301447;"15-167-04929";38,7022559;-98,7972655;"swd"
"31469";1001301458;"15-167-38628";38,814783;-98,7632145;"inj"
"31481";1001301472;"15-167-04963";38,7760078;-98,8371605;"swd"
"31514";1001301532;"15-167-05034";38,7518621;-98,7740618;"inj"
"31521";1001301542;"15-167-05055";39,0080318;-98,9980114;"swd"
"31531";1001301567;"15-167-70202";38,9608551;-99,0333096;"swd"
"31593";1001301648;"15-167-05174";38,7813831;-98,6648078;"swd"
"31635";1001301698;"15-167-06639";38,7923412;-98,6612309;"swd"
"31657";1001301732;"15-167-72287";38,8308812;-98,8686527;"inj"
"31663";1001301743;"15-167-05277";38,8147153;-98,9180735;"swd"
"31679";1001301763;"15-167-74468";38,7412528;-98,8595163;"inj"
"31756";1001301864;"15-167-04996";38,7957197;-98,7215155;"swd"
"31780";1001301894;"15-167-04396";38,7976864;-98,6948821;"swd"
"31835";1001301963;"15-167-72993";38,8318117;-98,9550047;"swd"
"31910";1001302053;"15-167-71654";38,8319722;-98,7981882;"inj"
"31917";1001302060;"15-167-21694";38,8573669;-98,9202719;"swd"
"31922";1001302066;"15-167-73047";38,8190628;-98,9667774;"swd"
"32010";1001302172;"15-167-04360";38,8923031;-98,8708402;"swd"
"32058";1001302242;"15-167-06935";38,825427;-98,8709831;"inj"
"32184";1001302412;"15-167-70671";38,9967276;-99,0309436;"swd"
"32231";1001302484;"15-167-04772";39,079163;-99,0112002;"swd"
"32283";1001302613;"15-167-90326";38,9047376;-98,9248718;"swd"
"32295";1001302638;"15-167-04353";38,9118843;-98,859964;"swd"
"32320";1001302670;"15-167-04770";38,8937319;-98,8750276;"swd"
"32335";1001302697;"15-167-70054";38,8815172;-98,8802273;"swd"
"32357";1001302741;"15-167-71290";38,8746241;-99,0068493;"inj"
"32359";1001302744;"15-167-39914";38,8718334;-99,0033947;"inj"
"32365";1001302754;"15-167-06522";38,8718465;-98,9848539;"swd"
"32368";1001302759;"15-167-70208";38,8746929;-98,997578;"inj"
"32376";1001302775;"15-167-03914";38,8768957;-98,9411623;"swd"
"32414";1001302846;"15-167-05015";38,8301573;-98,8121192;"inj"
"32416";1001302848;"15-167-03928";38,8283444;-98,8028626;"swd"
"32417";1001302849;"15-167-05017";38,8283444;-98,8005451;"inj"
"32421";1001302854;"15-167-05044";38,8228234;-98,8167561;"inj"
"32428";1001302863;"15-167-03936";38,8247538;-98,7632255;"swd"
"32595";1001303114;"15-167-06010";38,8227343;-98,8628904;"swd"
"32598";1001303117;"15-167-04471";38,8236364;-98,8642188;"inj"
"32630";1001303153;"15-167-04607";38,808353;-98,822047;"inj"
"32653";1001303181;"15-167-07025";38,8028758;-98,8441379;"swd"
"32654";1001303182;"15-167-04472";38,8037898;-98,8418185;"inj"
"32655";1001303183;"15-167-07027";38,8028834;-98,8418213;"swd"
"32722";1001303291;"15-167-72615";38,7963373;-98,8412159;"swd"
"32736";1001303308;"15-167-07163";38,8606541;-98,9373969;"swd"
"32738";1001303310;"15-167-04841";38,8600469;-98,9384225;"swd"
"32781";1001303368;"15-167-04483";38,8598284;-98,9832909;"inj"
"32783";1001303370;"15-167-04484";38,8598034;-98,974246;"inj"
"32797";1001303387;"15-167-04477";38,8644894;-98,973434;"inj"
"32798";1001303388;"15-167-04478";38,8603366;-98,9791218;"inj"
"32815";1001303407;"15-167-04479";38,8635673;-98,9698761;"inj"
"33103";1001303709;"15-167-07588";38,7013283;-98,8158386;"swd"
"33219";1001303827;"15-167-74281";38,7741432;-98,839529;"inj"
"33323";1001303933;"15-167-07823";38,7322024;-98,8569265;"swd"
"33541";1001304163;"15-167-05020";38,8669582;-99,0026081;"inj"
"33542";1001304164;"15-167-05022";38,8638383;-99,0114284;"inj"
"33568";1001304199;"15-167-08131";38,842603;-98,973563;"swd"
"33581";1001304212;"15-167-02942";38,8552875;-98,9665561;"swd"
"33649";1001304314;"15-167-08257";38,8218784;-98,9435091;"swd"
"33670";1001304344;"15-167-73148";38,8064831;-98,9436762;"swd"
"33866";1001304578;"15-167-73816";38,7448812;-98,7557997;"inj"
"33878";1001304590;"15-167-73852";38,7519795;-98,7910437;"inj"
"33883";1001304596;"15-167-73848";38,7466749;-98,7949365;"inj"
"33899";1001304620;"15-167-04783";39,0359925;-99,0048057;"swd"
"33947";1001304717;"15-167-90427";39,0305132;-99,0153019;"inj"
"33959";1001304755;"15-167-70647";39,0026023;-99,0142417;"swd"
"33976";1001304793;"15-167-04771";38,8901062;-98,8831262;"swd"
"33982";1001304803;"15-167-04804";38,8883518;-98,9248129;"swd"
"34005";1001304845;"15-167-04593";38,8772775;-99,010305;"inj"
"34087";1001304981;"15-167-04016";38,8301096;-98,8440277;"swd"
"34088";1001304982;"15-167-02677";38,8327711;-98,8569551;"swd"
"34151";1001305070;"15-167-04474";38,8638926;-98,98358;"inj"
"34184";1001305115;"15-167-05021";38,8704571;-99,0113469;"inj"
"34193";1001305131;"15-167-05513";38,8318117;-98,9550047;"swd"
"34198";1001305137;"15-167-45670";38,8145372;-98,952806;"swd"
"34208";1001305161;"15-167-04060";38,7892767;-98,9461687;"swd"
"34281";1001305293;"15-167-74184";38,6995535;-98,7904081;"swd"
"34285";1001305297;"15-167-74202";38,7072374;-98,7699376;"swd"
"34428";1001305865;"15-169-00697";38,7188802;-97,4142934;"swd"
"34595";1001306264;"15-169-00750";38,6409447;-97,4566556;"swd"
"34610";1001306295;"15-169-00738";38,633641;-97,4562938;"swd"
"34736";1001306953;"15-171-20408";38,5630132;-100,7055854;"swd"
"34941";1001309042;"15-173-01471";37,7514901;-97,3998366;"swd"
"34949";1001309053;"15-173-01472";37,7442358;-97,3884736;"swd"
"35019";1001309309;"15-173-01498";37,6715578;-97,7958476;"swd"
"35042";1001309340;"15-173-01499";37,65389;-97,79925;"swd"
"35091";1001309723;"15-173-01517";37,6278248;-97,4608213;"swd"
"35120";1001309770;"15-173-41789";37,5832895;-97,3712851;"inj"
"35121";1001309771;"15-173-71689";37,5851023;-97,3712909;"inj"
"35131";1001309787;"15-173-01677";37,5760316;-97,3712678;"swd"
"35134";1001309790;"15-173-01528";37,5723794;-97,3758185;"swd"
"35135";1001309791;"15-173-01689";37,5723662;-97,3780957;"swd"
"35142";1001309800;"15-173-01674";37,5759785;-97,3803767;"swd"
"35143";1001309801;"15-173-01675";37,5741657;-97,3803748;"swd"
"35265";1001310988;"15-175-20907";37,1554679;-101,008119;"inj"
"35266";1001311077;"15-175-21001";37,1485495;-101,007504;"inj"
"35267";1001311173;"15-175-21106";37,1592437;-101,0039436;"inj"
"35329";1001312923;"15-179-05509";39,5625063;-100,3081596;"inj"
"35330";1001312928;"15-179-05508";39,5530306;-100,3072219;"inj"
"35333";1001312947;"15-179-05511";39,5626203;-100,3001351;"inj"
"35505";1001313629;"15-185-20016";38,1346837;-98,748672;"inj"
"35509";1001313635;"15-185-20022";38,1448575;-98,5999056;"swd"
"35534";1001313978;"15-185-20370";38,2507271;-98,6868454;"swd"
"35549";1001314281;"15-185-20675";37,9266485;-98,8962245;"swd"
"35553";1001314346;"15-185-20740";37,9354294;-98,8963258;"swd"
"35558";1001314620;"15-185-21015";38,2543572;-98,7502782;"inj"
"35585";1001315026;"15-185-21424";38,2471364;-98,7510741;"inj"
"35586";1001315027;"15-185-21425";38,2538429;-98,7462961;"inj"
"35615";1001315365;"15-185-11569";38,1745263;-98,7397548;"swd"
"35681";1001316696;"15-185-01871";38,2520371;-98,5217001;"swd"
"35727";1001316786;"15-185-12431";38,2435241;-98,5628595;"swd"
"35752";1001316839;"15-185-11880";38,2175857;-98,5216255;"swd"
"35950";1001317207;"15-185-12465";38,2051854;-98,6733765;"swd"
"36011";1001317335;"15-185-70678";38,201342;-98,634244;"swd"
"36104";1001317461;"15-185-12469";38,1867174;-98,6414085;"swd"
"36511";1001318030;"15-185-11598";38,1987354;-98,7881604;"swd"
"36666";1001318254;"15-185-12302";38,2442829;-98,8979463;"swd"
"36693";1001318313;"15-185-70066";38,2187;-98,8381458;"swd"
"36828";1001318591;"15-185-12095";38,1172461;-98,5575413;"swd"
"36840";1001318615;"15-185-11882";38,1017231;-98,5147612;"swd"
"36963";1001318788;"15-185-70144";38,1687697;-98,6530967;"swd"
"37008";1001318847;"15-185-12493";38,150694;-98,6571658;"swd"
"37067";1001318918;"15-185-10868";38,1448575;-98,5907229;"swd"
"37129";1001319010;"15-185-71694";38,1398994;-98,6905246;"swd"
"37164";1001319063;"15-185-11885";38,1157796;-98,5950442;"swd"
"37253";1001319199;"15-185-71814";38,1604888;-98,8005506;"swd"
"37397";1001319449;"15-185-12123";38,1623323;-98,8242359;"swd"
"37531";1001319711;"15-185-12676";38,0793142;-98,5788095;"swd"
"37695";1001320057;"15-185-72372";38,005746;-98,7503855;"swd"
"37742";1001320187;"15-185-11886";38,0212654;-98,8978141;"swd"
"37917";1001320393;"15-185-90621";37,9639051;-98,4890727;"inj"
"38106";1001320618;"15-185-12984";37,988846;-98,6514869;"swd"
"38136";1001320663;"15-185-10409";37,9675382;-98,6105314;"swd"
"38158";1001320700;"15-185-72880";37,9450865;-98,6401127;"swd"
"38175";1001320734;"15-185-12504";37,9377443;-98,6329492;"swd"
"38200";1001320800;"15-185-10427";37,9570694;-98,7262753;"swd"
"38249";1001320887;"15-185-10453";37,9403352;-98,7338901;"swd"
